sample_id,is_buyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
410,0,NA,2,0,13.875,0,-66.20812,73,73,0,1,176,3005,0
411,0,NA,1,0,0,0,0,7,7,0,0,60,434,0
412,0,NA,1,0,0,0,0,29,29,0,0,176,697,0
413,0,NA,2,0,4.083333,0,-48.8206,50,50,0,1,48,156,0
414,0,NA,1,0,0,0,0,178,178,0,0,174,2429,0
415,0,NA,1,0,0,0,0,23,23,0,0,10,326,0
416,1,1,2,0,0.0416667,0,-108.9502,108,108,0,1,26,137,0
417,0,NA,1,0,0,0,0,21,21,0,0,10,69,0
418,0,NA,1,0,0,0,0,48,48,0,0,51,141,0
419,0,NA,1,0,0,0,0,56,56,0,0,35,112,0
420,0,NA,1,0,0,0,0,58,58,0,0,164,501,0
421,1,2,75,6.041667,1.890203,-39.07585,0.6849875,1,1,1,1,65,405,0
422,0,NA,1,0,0,0,0,14,14,0,0,6,11,0
423,1,1,3,0,25.39583,0,-39.38323,56,56,0,1,109,418,0
424,0,NA,1,0,0,0,0,51,51,0,0,87,232,0
425,0,NA,1,0,0,0,0,10,10,0,0,59,56,0
426,0,NA,4,0,33.26389,0,-0.8049875,25,25,0,1,175,302,0
427,0,NA,1,0,0,0,0,13,13,0,0,175,3501,0
428,0,NA,1,0,0,0,0,41,41,0,0,73,270,0
429,0,NA,4,0,20.68056,0,3.543542,11,11,0,1,36,79,0
430,0,NA,1,0,0,0,0,132,132,0,0,84,366,0
431,0,NA,1,0,0,0,0,47,47,0,0,165,604,0
432,0,NA,1,0,0,0,0,102,102,0,0,39,68,0
433,1,1,1,0,0,0,0,67,67,0,0,167,849,0
434,0,NA,3,0,51.60417,0,5.593519,28,28,0,1,39,45,0
435,0,NA,1,0,0,0,0,12,12,0,0,27,108,0
436,1,1,1,0,0,0,0,60,60,0,0,16,30,0
437,0,NA,1,0,0,0,0,29,29,0,0,-1,427,0
438,0,NA,1,0,0,0,0,43,43,0,0,170,4701,0
439,0,NA,2,0,2.333333,0,-10.34965,11,11,0,1,8,74,0
440,0,NA,1,0,0,0,0,5,5,0,0,169,1898,0
441,0,NA,1,0,0,0,0,103,103,0,0,61,129,0
442,0,NA,2,0,2.041667,0,-29.03513,30,30,0,1,165,339,0
443,0,NA,1,0,0,0,0,5,5,0,0,60,206,0
444,0,NA,1,0,0,0,0,73,73,0,0,102,252,0
445,0,NA,3,0,1.5625,0,-61.2212,62,62,0,1,193,337,0
446,0,NA,1,0,0,0,0,162,162,0,0,173,3708,0
447,0,NA,1,0,0,0,0,89,89,0,0,154,459,0
448,0,NA,3,0,0.125,0,-19.02201,19,19,0,1,67,233,0
449,0,NA,2,0,0.0416667,0,-30.51567,30,30,0,1,174,231,0
450,0,NA,2,0,33.41667,0,-58.63455,75,75,0,1,88,105,0
451,0,NA,2,0,59.83333,0,-8.077071,37,37,0,1,123,403,0
452,0,NA,2,0,0.0416667,0,-127.0705,127,127,0,1,28,115,0
453,0,NA,1,0,0,0,0,21,21,0,0,3,24,0
454,0,NA,1,0,0,0,0,172,172,0,0,182,1125,0
455,0,NA,1,0,0,0,0,96,96,0,0,117,493,0
456,0,NA,1,0,0,0,0,14,14,0,0,166,1473,0
457,0,NA,1,0,0,0,0,22,22,0,0,43,288,0
458,0,NA,1,0,0,0,0,27,27,0,0,26,68,0
459,0,NA,1,0,0,0,0,75,75,0,0,33,90,0
460,0,NA,4,0,5.222222,0,-15.9904,19,19,0,1,91,796,0
461,0,NA,2,0,4,0,1.882421,0,0,0,1,17,54,0
462,0,NA,1,0,0,0,0,14,14,0,0,45,58,0
463,1,1,0,0,0,0,0,0,0,0,0,39,95,0
464,0,NA,1,0,0,0,0,12,12,0,0,84,352,0
465,0,NA,1,0,0,0,0,46,46,0,0,50,195,0
466,0,NA,5,0,4.03125,0,-32.4618,35,35,0,1,57,752,0
467,0,NA,1,0,0,0,0,141,141,0,0,183,469,0
468,0,NA,3,0,47.97917,0,-17.14181,49,49,0,1,160,1161,0
469,0,NA,1,0,0,0,0,0,0,0,0,1,68,0
470,0,NA,1,0,0,0,0,114,114,0,0,121,801,0
471,0,NA,1,0,0,0,0,169,169,0,0,174,475,0
472,0,NA,1,0,0,0,0,147,147,0,0,168,2189,0
473,0,NA,1,0,0,0,0,51,51,0,0,95,587,0
474,0,NA,1,0,0,0,0,27,27,0,0,173,1184,0
475,0,NA,1,0,0,0,0,78,78,0,0,128,420,0
476,0,NA,1,0,0,0,0,86,86,0,0,95,1562,0
477,0,NA,1,0,0,0,0,86,86,0,0,74,367,0
478,0,NA,2,0,46.875,0,15.9654,7,7,0,1,165,7932,0
479,0,NA,1,0,0,0,0,103,103,0,0,147,276,0
480,0,NA,1,0,0,0,0,106,106,0,0,154,807,0
481,0,NA,4,0,6.319445,0,-97.20178,101,101,0,1,148,2053,0
482,0,NA,1,0,0,0,0,147,147,0,0,38,351,0
483,0,NA,1,0,0,0,0,55,55,0,0,56,308,0
484,0,NA,1,0,0,0,0,46,46,0,0,23,223,0
485,0,NA,1,0,0,0,0,93,93,0,0,5,474,0
486,0,NA,1,0,0,0,0,96,96,0,0,110,274,0
487,0,NA,1,0,0,0,0,44,44,0,0,14,65,0
488,0,NA,1,0,0,0,0,138,138,0,0,167,1399,0
489,0,NA,1,0,0,0,0,46,46,0,0,17,45,0
490,0,NA,1,0,0,0,0,170,170,0,0,173,1557,0
491,0,NA,8,0,24.92857,0,20.25669,1,1,0,1,39,401,0
492,0,NA,1,0,0,0,0,56,56,0,0,18,77,0
493,0,NA,1,0,0,0,0,62,62,0,0,171,456,0
494,0,NA,1,0,0,0,0,2,2,0,0,169,459,0
495,0,NA,1,0,0,0,0,52,52,0,0,30,127,0
496,0,NA,1,0,0,0,0,71,71,0,0,70,102,0
497,0,NA,2,0,0.0416667,0,-62.80601,62,62,0,1,134,979,0
498,0,NA,1,0,0,0,0,29,29,0,0,169,1505,0
499,0,NA,1,0,0,0,0,19,19,0,0,38,70,0
500,1,1,3,0,36.10417,0,-41.84963,65,65,0,1,96,217,0
501,0,NA,1,0,0,0,0,0,0,0,0,112,696,0
502,0,NA,1,0,0,0,0,21,21,0,0,51,109,0
503,0,NA,6,0,21.70833,0,-37.30053,55,55,0,1,75,413,0
504,0,NA,1,0,0,0,0,85,85,0,0,117,397,0
505,0,NA,1,0,0,0,0,2,2,0,0,3,32,0
506,0,NA,1,0,0,0,0,78,78,0,0,40,146,0
507,0,NA,1,0,0,0,0,14,14,0,0,46,156,0
508,0,NA,1,0,0,0,0,36,36,0,0,10,47,0
509,0,NA,1,0,0,0,0,120,120,0,0,164,241,0
510,0,NA,1,0,0,0,0,111,111,0,0,170,593,0
511,0,NA,1,0,0,0,0,126,126,0,0,70,350,0
512,0,NA,3,0,17.02083,0,-133.6204,144,144,0,1,133,412,0
513,0,NA,1,0,0,0,0,48,48,0,0,78,197,0
514,0,NA,1,0,0,0,0,14,14,0,0,26,247,0
515,0,NA,1,0,0,0,0,176,176,0,0,92,196,0
516,0,NA,4,0,21.68056,0,8.132304,8,8,0,1,33,94,0
517,0,NA,6,0,3.816667,0,3.139481,0,0,0,1,38,205,0
518,0,NA,1,0,0,0,0,56,56,0,0,15,65,0
519,0,NA,1,0,0,0,0,13,13,0,0,38,235,0
520,0,NA,1,0,0,0,0,123,123,0,0,169,1353,0
521,0,NA,1,0,0,0,0,53,53,0,0,179,1380,0
522,0,NA,1,0,0,0,0,86,86,0,0,26,104,0
523,0,NA,1,0,0,0,0,14,14,0,0,36,91,0
524,0,NA,1,0,0,0,0,18,18,0,0,13,39,0
525,0,NA,1,0,0,0,0,26,26,0,0,7,41,0
526,0,NA,1,0,0,0,0,155,155,0,0,165,1543,0
527,0,NA,1,0,0,0,0,181,181,0,0,163,2528,0
528,0,NA,3,0,6,0,0.5892125,3,3,0,1,57,143,0
529,0,NA,1,0,0,0,0,17,17,0,0,9,44,0
530,0,NA,1,0,0,0,0,126,126,0,0,168,7130,0
531,0,NA,2,0,1.166667,0,0.1382167,0,0,0,1,2,411,0
532,0,NA,1,0,0,0,0,174,174,0,0,60,174,0
533,0,NA,1,0,0,0,0,120,120,0,0,79,1033,0
534,0,NA,1,0,0,0,0,20,20,0,0,24,122,0
535,1,1,1,0,0,0,0,81,81,0,0,185,1195,0
536,0,NA,1,0,0,0,0,15,15,0,0,172,1470,0
537,0,NA,2,0,39.79167,0,-103.0282,122,122,0,1,78,426,0
538,0,NA,1,0,0,0,0,50,50,0,0,29,72,0
539,0,NA,1,0,0,0,0,39,39,0,0,52,146,0
540,0,NA,1,0,0,0,0,79,79,0,0,128,331,0
541,0,NA,1,0,0,0,0,4,4,0,0,12,20,0
542,0,NA,3,0,18.3125,0,-45.28191,57,57,0,1,173,1157,0
543,0,NA,1,0,0,0,0,157,157,0,0,168,2202,0
544,0,NA,1,0,0,0,0,123,123,0,0,94,514,0
545,0,NA,2,0,25.375,0,-136.2255,148,148,0,1,67,426,0
546,0,NA,2,0,1,0,-1.159675,1,1,0,1,38,137,0
547,0,NA,1,0,0,0,0,148,148,0,0,172,578,0
548,0,NA,1,0,0,0,0,142,142,0,0,153,1704,0
549,0,NA,1,0,0,0,0,137,137,0,0,173,548,0
550,0,NA,1,0,0,0,0,124,124,0,0,51,109,0
551,0,NA,1,0,0,0,0,24,24,0,0,163,7392,0
552,0,NA,1,0,0,0,0,36,36,0,0,45,79,0
553,0,NA,1,0,0,0,0,45,45,0,0,36,155,0
554,0,NA,3,0,1.979167,0,-16.78765,18,18,0,1,36,247,0
555,0,NA,1,0,0,0,0,52,52,0,0,124,1049,0
556,0,NA,5,0,6.302083,0,2.062754,2,2,0,1,70,604,0
557,0,NA,2,0,60.16667,0,-13.85912,43,43,0,1,166,370,0
558,0,NA,2,0,92.16666,0,23.41671,22,22,0,1,138,588,0
559,0,NA,1,0,0,0,0,14,14,0,0,20,30,0
560,0,NA,1,0,0,0,0,6,6,0,0,-1,565,0
561,0,NA,1,0,0,0,0,68,68,0,0,28,57,0
562,0,NA,2,0,0.0416667,0,-27.99159,28,28,0,1,14,123,0
563,0,NA,3,0,27.625,0,-65.80527,84,84,0,1,178,1187,0
564,0,NA,1,0,0,0,0,80,80,0,0,144,608,0
565,0,NA,1,0,0,0,0,187,187,0,0,71,480,0
566,0,NA,2,0,0.5833333,0,-31.93133,32,32,0,1,35,203,0
567,0,NA,1,0,0,0,0,152,152,0,0,134,2590,0
568,0,NA,1,0,0,0,0,15,15,0,0,50,211,0
569,0,NA,2,0,33,0,-68.56698,85,85,0,1,25,79,0
570,0,NA,1,0,0,0,0,77,77,0,0,147,701,0
571,0,NA,2,0,0.0416667,0,-146.9542,146,146,0,1,14,152,0
572,0,NA,1,0,0,0,0,108,108,0,0,173,1223,0
573,0,NA,1,0,0,0,0,39,39,0,0,7,29,0
574,0,NA,3,0,4.4375,0,-13.26456,16,16,0,1,163,153,0
575,1,1,17,0,5.934896,0,2.593064,2,2,0,1,96,227,0
576,0,NA,3,0,5.5,0,-34.2228,37,37,0,1,179,560,0
577,0,NA,1,0,0,0,0,95,95,0,0,43,208,0
578,0,NA,1,0,0,0,0,26,26,0,0,112,236,0
579,0,NA,1,0,0,0,0,45,45,0,0,107,727,0
580,0,NA,1,0,0,0,0,78,78,0,0,139,184,0
581,0,NA,1,0,0,0,0,29,29,0,0,165,2331,0
582,0,NA,3,0,50.5625,0,-41.00135,74,74,0,1,149,3362,0
583,0,NA,1,0,0,0,0,2,2,0,0,7,20,0
584,0,NA,1,0,0,0,0,63,63,0,0,127,499,0
585,0,NA,2,0,9.291667,0,-18.18399,22,22,0,1,6,56,0
586,0,NA,1,0,0,0,0,117,117,0,0,56,132,0
587,0,NA,2,0,14.20833,0,-24.93457,32,32,0,1,117,137,0
588,0,NA,1,0,0,0,0,44,44,0,0,179,755,0
589,0,NA,1,0,0,0,0,33,33,0,0,9,40,0
590,0,NA,1,0,0,0,0,50,50,0,0,193,535,0
591,0,NA,1,0,0,0,0,134,134,0,0,149,2360,0
592,0,NA,1,0,0,0,0,0,0,0,0,63,305,0
593,0,NA,1,0,0,0,0,108,108,0,0,51,198,0
594,0,NA,2,0,89.04166,0,21.32158,23,23,0,1,65,341,0
595,0,NA,3,0,9.583333,0,-16.65196,23,23,0,1,22,114,0
596,0,NA,2,0,113.875,0,-1.209283,58,58,0,1,165,1867,0
597,0,NA,1,0,0,0,0,76,76,0,0,59,202,0
598,0,NA,1,0,0,0,0,109,109,0,0,163,783,0
599,0,NA,1,0,0,0,0,76,76,0,0,144,1835,0
600,0,NA,1,0,0,0,0,102,102,0,0,172,2296,0
601,0,NA,1,0,0,0,0,14,14,0,0,35,73,0
602,0,NA,1,0,0,0,0,93,93,0,0,165,2993,0
603,0,NA,1,0,0,0,0,83,83,0,0,6,30,0
604,0,NA,1,0,0,0,0,17,17,0,0,1,30,0
605,0,NA,3,0,64.89584,0,41.15279,2,2,0,1,155,1809,0
606,0,NA,1,0,0,0,0,173,173,0,0,172,6139,0
607,0,NA,3,0,40.47917,0,-32.56286,59,59,0,1,135,1076,0
608,0,NA,1,0,0,0,0,145,145,0,0,172,4662,0
609,0,NA,1,0,0,0,0,86,86,0,0,139,936,0
610,0,NA,3,0,3.020833,0,-27.17458,29,29,0,1,184,809,0
611,0,NA,2,0,95.54166,0,21.41236,26,26,0,1,168,2405,0
612,0,NA,1,0,0,0,0,81,81,0,0,116,605,0
613,0,NA,1,0,0,0,0,34,34,0,0,17,58,0
614,0,NA,2,0,0.625,0,-1.901538,2,2,0,1,11,23,0
615,0,NA,1,0,0,0,0,1,1,0,0,164,615,0
616,0,NA,2,0,58.125,0,-75.99726,105,105,0,1,140,570,0
617,0,NA,2,0,1.333333,0,-3.355912,4,4,0,1,124,633,0
618,0,NA,1,0,0,0,0,28,28,0,0,59,133,0
619,0,NA,2,0,0.7916667,0,-72.84882,73,73,0,1,161,2036,0
620,0,NA,1,0,0,0,0,52,52,0,0,97,169,0
621,0,NA,1,0,0,0,0,128,128,0,0,23,236,0
622,0,NA,1,0,0,0,0,178,178,0,0,110,718,0
623,0,NA,1,0,0,0,0,11,11,0,0,-1,321,0
624,0,NA,2,0,3,0,0.3226167,1,1,0,1,2,8,0
625,0,NA,2,0,62.08333,0,18.59988,12,12,0,1,152,862,0
626,0,NA,2,0,0.9166667,0,-131.6266,132,132,0,1,148,1828,0
627,0,NA,1,0,0,0,0,92,92,0,0,35,270,0
628,0,NA,2,0,45.125,0,-23.38628,45,45,0,1,165,633,0
629,0,NA,2,0,24.16667,0,-99.83424,111,111,0,1,155,17600,0
630,0,NA,1,0,0,0,0,14,14,0,0,9,191,0
631,0,NA,1,0,0,0,0,111,111,0,0,13,64,0
632,0,NA,1,0,0,0,0,28,28,0,0,10,41,0
633,0,NA,1,0,0,0,0,119,119,0,0,42,142,0
634,0,NA,1,0,0,0,0,167,167,0,0,164,1763,0
635,0,NA,2,0,23.04167,0,-71.04435,82,82,0,1,157,522,0
636,0,NA,1,0,0,0,0,98,98,0,0,171,1651,0
637,0,NA,1,0,0,0,0,121,121,0,0,166,5063,0
638,0,NA,1,0,0,0,0,75,75,0,0,161,1907,0
639,0,NA,1,0,0,0,0,15,15,0,0,34,339,0
640,0,NA,1,0,0,0,0,169,169,0,0,166,1541,0
641,0,NA,1,0,0,0,0,170,170,0,0,1,4,0
642,0,NA,1,0,0,0,0,105,105,0,0,100,305,0
643,0,NA,1,0,0,0,0,94,94,0,0,101,110,0
644,1,1,5,0,10.75,0,-60.6282,69,69,0,1,129,349,0
645,1,1,13,0,4.121528,0,-6.071913,9,9,0,1,131,659,0
646,0,NA,1,0,0,0,0,10,10,0,0,187,174,0
647,0,NA,2,0,8.125,0,-81.31595,85,85,0,1,113,1146,0
648,0,NA,2,0,11.875,0,-90.73293,96,96,0,1,180,595,0
649,0,NA,1,0,0,0,0,7,7,0,0,23,61,0
650,0,NA,1,0,0,0,0,4,4,0,0,10,77,0
651,0,NA,1,0,0,0,0,57,57,0,0,127,486,0
652,0,NA,1,0,0,0,0,0,0,0,0,13,40,0
653,0,NA,1,0,0,0,0,119,119,0,0,74,210,0
654,0,NA,1,0,0,0,0,134,134,0,0,65,855,0
655,0,NA,1,0,0,0,0,52,52,0,0,171,1307,0
656,0,NA,14,0,3.099359,0,-12.33176,15,15,0,1,175,914,0
657,0,NA,2,0,78.04166,0,3.886067,35,35,0,1,50,214,0
658,1,1,1,0,0,0,0,82,82,0,0,91,310,0
659,0,NA,1,0,0,0,0,24,24,0,0,31,35,0
660,0,NA,1,0,0,0,0,21,21,0,0,50,103,0
661,0,NA,1,0,0,0,0,14,14,0,0,16,44,0
662,0,NA,1,0,0,0,0,151,151,0,0,43,146,0
663,0,NA,2,0,3.958333,0,-170.0677,172,172,0,1,42,814,0
664,0,NA,1,0,0,0,0,157,157,0,0,55,820,0
665,0,NA,1,0,0,0,0,37,37,0,0,145,1445,0
666,0,NA,1,0,0,0,0,0,0,0,0,8,90,0
667,0,NA,1,0,0,0,0,21,21,0,0,19,124,0
668,0,NA,1,0,0,0,0,8,8,0,0,2,18,0
669,0,NA,1,0,0,0,0,30,30,0,0,8,18,0
670,0,NA,24,0,7.780797,0,6.505268,0,0,0,1,170,1056,0
671,0,NA,2,0,13.08333,0,-136.447,142,142,0,1,162,962,0
672,0,NA,1,0,0,0,0,14,14,0,0,31,84,0
673,0,NA,1,0,0,0,0,46,46,0,0,40,26,0
674,0,NA,1,0,0,0,0,89,89,0,0,173,3569,0
675,0,NA,1,0,0,0,0,50,50,0,0,0,1116,0
676,0,NA,1,0,0,0,0,96,96,0,0,48,666,0
677,0,NA,2,0,15.91667,0,-7.347975,15,15,0,1,68,256,0
678,0,NA,1,0,0,0,0,85,85,0,0,160,1135,0
679,0,NA,2,0,1.833333,0,-147.0243,147,147,0,1,174,1528,0
680,0,NA,1,0,0,0,0,78,78,0,0,155,700,0
681,0,NA,1,0,0,0,0,76,76,0,0,183,1082,0
682,0,NA,1,0,0,0,0,161,161,0,0,60,283,0
683,0,NA,2,0,58.83333,0,-11.7675,41,41,0,1,69,143,0
684,0,NA,1,0,0,0,0,26,26,0,0,162,507,0
685,0,NA,1,0,0,0,0,103,103,0,0,167,768,0
686,0,NA,1,0,0,0,0,117,117,0,0,8,41,0
687,0,NA,1,0,0,0,0,6,6,0,0,152,4094,0
688,0,NA,1,0,0,0,0,162,162,0,0,155,17033,0
689,0,NA,1,0,0,0,0,139,139,0,0,160,572,0
690,0,NA,1,0,0,0,0,37,37,0,0,184,1170,0
691,0,NA,1,0,0,0,0,48,48,0,0,46,314,0
692,0,NA,1,0,0,0,0,169,169,0,0,42,103,0
693,0,NA,1,0,0,0,0,14,14,0,0,19,75,0
694,0,NA,2,0,20.20833,0,-80.97138,91,91,0,1,36,289,0
695,0,NA,3,0,4.3125,0,-62.77982,65,65,0,1,10,112,0
696,0,NA,2,0,0.0416667,0,-45.01488,45,45,0,1,177,1932,0
697,0,NA,1,0,0,0,0,147,147,0,0,167,5347,0
698,0,NA,1,0,0,0,0,58,58,0,0,57,158,0
699,0,NA,1,0,0,0,0,44,44,0,0,184,642,0
700,0,NA,1,0,0,0,0,20,20,0,0,52,460,0
701,0,NA,1,0,0,0,0,35,35,0,0,90,195,0
702,0,NA,1,0,0,0,0,132,132,0,0,0,5773,0
703,0,NA,1,0,0,0,0,160,160,0,0,0,402,0
704,0,NA,1,0,0,0,0,103,103,0,0,165,1785,0
705,0,NA,7,0,14.36806,0,-11.95624,24,24,0,1,196,1158,0
706,0,NA,1,0,0,0,0,51,51,0,0,0,678,0
707,0,NA,3,0,1.666667,0,-103.2113,104,104,0,1,84,701,0
708,0,NA,3,0,20.85417,0,-75.29484,89,89,0,1,78,422,0
709,1,1,21,0,5.327083,0,3.229779,1,1,0,1,174,665,0
710,0,NA,2,0,4,0,1.740104,0,0,0,1,5,45,0
711,0,NA,1,0,0,0,0,104,104,0,0,160,261,0
712,0,NA,1,0,0,0,0,60,60,0,0,44,208,0
713,0,NA,1,0,0,0,0,43,43,0,0,55,76,0
714,0,NA,1,0,0,0,0,46,46,0,0,65,308,0
715,0,NA,1,0,0,0,0,2,2,0,0,14,86,0
716,0,NA,1,0,0,0,0,3,3,0,0,17,33,0
717,0,NA,1,0,0,0,0,178,178,0,0,163,772,0
718,0,NA,4,0,36.66667,0,10.27372,17,17,0,1,167,447,0
719,0,NA,5,0,6.78125,0,-20.67716,26,26,0,1,47,173,0
720,0,NA,2,0,1.083333,0,-1.490208,2,2,0,1,3,21,0
721,0,NA,1,0,0,0,0,152,152,0,0,132,515,0
722,0,NA,1,0,0,0,0,48,48,0,0,126,312,0
723,0,NA,1,0,0,0,0,9,9,0,0,36,187,0
724,0,NA,1,0,0,0,0,79,79,0,0,37,156,0
725,0,NA,1,0,0,0,0,20,20,0,0,22,326,0
726,0,NA,1,0,0,0,0,62,62,0,0,186,797,0
727,0,NA,1,0,0,0,0,36,36,0,0,165,994,0
728,0,NA,1,0,0,0,0,176,176,0,0,166,2129,0
729,0,NA,1,0,0,0,0,47,47,0,0,54,155,0
730,0,NA,3,0,1.020833,0,-3.295915,3,3,0,1,4,60,0
731,0,NA,1,0,0,0,0,66,66,0,0,171,1458,0
732,0,NA,1,0,0,0,0,4,4,0,0,38,223,0
733,0,NA,1,0,0,0,0,55,55,0,0,15,31,0
734,0,NA,1,0,0,0,0,5,5,0,0,27,79,0
735,0,NA,2,0,19.875,0,-1.319967,11,11,0,1,89,655,0
736,0,NA,1,0,0,0,0,79,79,0,0,96,513,0
737,0,NA,1,0,0,0,0,3,3,0,0,26,65,0
738,0,NA,1,0,0,0,0,99,99,0,0,45,451,0
739,0,NA,1,0,0,0,0,31,31,0,0,55,105,0
740,0,NA,1,0,0,0,0,63,63,0,0,170,2715,0
741,0,NA,2,0,37,0,-3.653079,22,22,0,1,164,1366,0
742,0,NA,1,0,0,0,0,79,79,0,0,32,145,0
743,0,NA,1,0,0,0,0,34,34,0,0,56,91,0
744,0,NA,1,0,0,0,0,80,80,0,0,165,591,0
745,0,NA,1,0,0,0,0,3,3,0,0,99,386,0
746,0,NA,1,0,0,0,0,77,77,0,0,161,605,0
747,0,NA,1,0,0,0,0,70,70,0,0,27,96,0
748,0,NA,1,0,0,0,0,100,100,0,0,59,231,0
749,0,NA,5,0,29.42708,0,20.29535,3,3,0,1,125,264,0
750,0,NA,1,0,0,0,0,76,76,0,0,94,214,0
751,0,NA,2,0,16.875,0,-28.6011,37,37,0,1,7,132,0
752,0,NA,1,0,0,0,0,36,36,0,0,65,342,0
753,0,NA,1,0,0,0,0,71,71,0,0,159,849,0
754,0,NA,1,0,0,0,0,9,9,0,0,82,319,0
755,0,NA,1,0,0,0,0,137,137,0,0,55,1932,0
756,0,NA,1,0,0,0,0,40,40,0,0,126,465,0
757,0,NA,1,0,0,0,0,183,183,0,0,39,464,0
758,1,1,4,0,4.333333,0,1.319283,1,1,0,1,47,57,0
759,0,NA,1,0,0,0,0,23,23,0,0,36,74,0
760,1,2,2,0.0416667,0.0416667,-19.11152,-19.11152,19,19,1,1,32,580,0
761,0,NA,2,0,0.0416667,0,-85.47276,85,85,0,1,41,162,0
762,0,NA,1,0,0,0,0,4,4,0,0,3,9,0
763,0,NA,1,0,0,0,0,131,131,0,0,102,419,0
764,0,NA,1,0,0,0,0,146,146,0,0,157,7529,0
765,0,NA,1,0,0,0,0,42,42,0,0,59,103,0
766,0,NA,1,0,0,0,0,2,2,0,0,86,245,0
767,0,NA,1,0,0,0,0,111,111,0,0,168,424,0
768,0,NA,1,0,0,0,0,10,10,0,0,47,106,0
769,0,NA,1,0,0,0,0,9,9,0,0,13,90,0
770,0,NA,1,0,0,0,0,135,135,0,0,184,1460,0
771,0,NA,2,0,0.9583333,0,-19.20843,19,19,0,1,17,89,0
772,0,NA,1,0,0,0,0,61,61,0,0,132,1839,0
773,0,NA,1,0,0,0,0,165,165,0,0,163,264,0
774,0,NA,1,0,0,0,0,118,118,0,0,165,445,0
775,0,NA,1,0,0,0,0,18,18,0,0,10,58,0
776,0,NA,1,0,0,0,0,15,15,0,0,156,793,0
777,0,NA,2,0,30.66667,0,10.58251,4,4,0,1,18,69,0
778,1,1,1,0,0,0,0,25,25,0,0,168,2657,0
779,0,NA,2,0,119.0417,0,34.7378,24,24,0,1,147,717,0
780,0,NA,6,0,22.88333,0,-29.15905,48,48,0,1,13,81,0
781,0,NA,1,0,0,0,0,86,86,0,0,40,189,0
782,0,NA,1,0,0,0,0,119,119,0,0,29,35,0
783,0,NA,1,0,0,0,0,20,20,0,0,23,129,0
784,0,NA,1,0,0,0,0,180,180,0,0,77,96,0
785,0,NA,1,0,0,0,0,14,14,0,0,25,64,0
786,0,NA,3,0,18,0,-136.0087,148,148,0,1,93,1457,0
787,0,NA,1,0,0,0,0,9,9,0,0,-1,9,0
788,0,NA,1,0,0,0,0,126,126,0,0,191,315,0
789,0,NA,1,0,0,0,0,168,168,0,0,161,643,0
790,0,NA,1,0,0,0,0,124,124,0,0,109,260,0
791,0,NA,2,0,27.08333,0,-51.54756,65,65,0,1,188,956,0
792,0,NA,1,0,0,0,0,61,61,0,0,146,548,0
793,0,NA,1,0,0,0,0,48,48,0,0,113,364,0
794,0,NA,1,0,0,0,0,109,109,0,0,183,756,0
795,0,NA,1,0,0,0,0,9,9,0,0,9,22,0
796,0,NA,1,0,0,0,0,73,73,0,0,0,6508,0
797,0,NA,1,0,0,0,0,161,161,0,0,163,536,0
798,0,NA,2,0,2.958333,0,-37.61079,39,39,0,1,29,161,0
799,0,NA,1,0,0,0,0,72,72,0,0,107,305,0
800,0,NA,1,0,0,0,0,3,3,0,0,76,205,0
801,0,NA,1,0,0,0,0,11,11,0,0,20,83,0
802,0,NA,1,0,0,0,0,111,111,0,0,173,932,0
803,0,NA,2,0,37.41667,0,16.17102,2,2,0,1,4,17,0
804,0,NA,1,0,0,0,0,177,177,0,0,63,252,0
805,0,NA,2,0,69.79166,0,-68.12804,103,103,0,1,138,654,0
806,1,1,1,0,0,0,0,13,13,0,0,18,93,0
807,0,NA,1,0,0,0,0,167,167,0,0,47,267,0
808,0,NA,1,0,0,0,0,75,75,0,0,68,194,0
809,0,NA,2,0,68.29166,0,-2.349504,36,36,0,1,171,2420,0
810,0,NA,1,0,0,0,0,107,107,0,0,45,132,0
811,0,NA,1,0,0,0,0,26,26,0,0,166,1337,0
812,0,NA,1,0,0,0,0,66,66,0,0,-1,510,0
813,0,NA,2,0,37,0,18.1943,0,0,0,1,22,113,0
814,0,NA,5,0,8.260417,0,-56.45208,63,63,0,1,164,328,0
815,0,NA,1,0,0,0,0,48,48,0,0,25,45,0
816,0,NA,1,0,0,0,0,171,171,0,0,176,1839,0
817,0,NA,1,0,0,0,0,42,42,0,0,31,244,0
818,0,NA,1,0,0,0,0,119,119,0,0,84,857,0
819,0,NA,1,0,0,0,0,8,8,0,0,41,350,0
820,0,NA,1,0,0,0,0,92,92,0,0,34,84,0
821,0,NA,1,0,0,0,0,13,13,0,0,79,326,0
822,1,1,2,0,2.75,0,-24.41692,25,25,0,1,102,551,0
823,0,NA,3,0,70.27084,0,41.32485,5,5,0,1,105,551,0
824,0,NA,1,0,0,0,0,33,33,0,0,25,412,0
825,0,NA,1,0,0,0,0,10,10,0,0,147,2390,0
826,0,NA,8,0,16.09524,0,-21.20522,35,35,0,1,27,260,0
827,0,NA,1,0,0,0,0,33,33,0,0,185,1519,0
828,0,NA,1,0,0,0,0,110,110,0,0,47,445,0
829,0,NA,1,0,0,0,0,132,132,0,0,88,3125,0
830,0,NA,1,0,0,0,0,142,142,0,0,178,1040,0
831,0,NA,1,0,0,0,0,97,97,0,0,41,106,0
